"idp";"fep";"sexo";"edad";"nacionalidad";"cpro";"grurba";"compra1";"compra2";"compra3";"compra4";"compra5";"donde1";"donde2";"donde3";"donde4";"donde5";"como";"alides1";"alides2";"alides3";"alides4";"alides5";"alides6";"respalim";"acaract1";"acaract2";"acaract3";"acaract4";"acaract5";"acaract6";"acaract7";"fresco";"higiene1";"higiene2";"higiene3";"higiene4";"higiene5";"higiene6";"higiene7";"pimport1";"pimport2";"pimport3";"pimport4";"pimport5";"pimport6";"resphig";"rnueva";"rcaract1";"rcaract2";"rcaract3";"rcaract4";"rcaract5";"rcaract6";"rcaract7";"rdes";"rnousa";"resprop";"medida1";"medida2";"medida3";"medida4";"medida5";"medida6";"medida7";"medida8";"noreduce1";"noreduce2";"noreduce3";"noreduce4";"noreduce5";"co2";"realiza";"vdispo1";"vdispo2";"vdispo3";"vdispo4";"vdispo5";"aguso1";"aguso2";"aguso3";"aguso4";"mtrans1";"mtrans2";"mtrans3";"mtrans4";"mtrans5";"mtrans6";"mtrans7";"mtrans8";"mmotiv1";"mmotiv2";"mmotiv3";"mmotiv4";"mmotiv5";"mmotiv6";"mmotiv7";"mmotiv8";"actitud";"mambient";"afecta";"actdigi";"nososte1";"nososte2";"nososte3";"nososte4";"nososte5";"nososte6";"nososte7";"confia";"propos1";"propos2";"propos3";"propos4";"propos5";"propos6";"propos7";"propos8";"nperson";"marco";"tipoh";"cest";"sactual";"ttrabajo";"cno";"ing"
2775;1319,50294113815;"6";"19";"1";"23";"2";"3";"3";"3";"3";"3";"2";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"4";"4";"2";"2";"2";"2";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"2";"2";"2";"2";"2";"4";"2";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"6";"2";"2";"2";"2";"1";"2";"2";"2";"4";"1";"2";"2";"2";"2";"2";"2";"2";"4";"4";"4";"2";"6";"-9";"3";"3"
5236;1464,78016091337;"6";"72";"1";"23";"2";"3";"1";"1";"3";"3";"2";"1";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"5";"2";"2";"1";"2";"2";"2";"1";"2";"3";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"3";"6";"8";"-9";"-9";"7"
3773;1023,21164152909;"6";"50";"1";"23";"2";"3";"1";"1";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"2";"4";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"1";"2";"2";"1";"4";"2";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"0";"11";"-9";"-9";"4"
3336;2186,479730713;"1";"50";"3";"23";"2";"3";"1";"1";"3";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"4";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"2";"2";"4";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"3";"3";"1";"2";"2";"2";"2";"2";"2";"4";"2";"2";"1";"2";"2";"2";"2";"2";"3";"3";"4";"3";"1";"3";"6";"3"
2283;1464,78016091337;"6";"77";"1";"23";"2";"3";"1";"1";"3";"3";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"2";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"7";"3";"2";"1";"2";"2";"2";"2";"2";"4";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"3";"2";"8";"-9";"-9";"98"
2408;1242,30771935237;"1";"49";"1";"23";"2";"1";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"5";"2";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"1";"2";"1";"4";"4";"3";"1";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"3";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"3";"3";"4";"1";"2";"3";"9";"3"
49;1128,86498550796;"6";"49";"1";"23";"2";"3";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"5";"1";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"3";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"4";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"4";"4";"4";"2";"11";"-9";"-9";"99"
1965;1444,95075158457;"1";"73";"1";"23";"2";"3";"1";"1";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"1";"1";"1";"2";"1";"1";"1";"3";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"3";"1";"8";"99";"2";"2";"1";"2";"1";"2";"2";"3";"1";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"3";"8";"-9";"-9";"6"
596;1039,93737374471;"1";"65";"1";"23";"2";"3";"1";"1";"1";"3";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"4";"5";"2";"2";"2";"2";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"4";"4";"4";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"3";"99";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"4";"2";"8";"-9";"-9";"4"
1461;1163,18135500421;"1";"54";"1";"23";"2";"2";"1";"1";"1";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"1";"3";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"3";"1";"5";"1";"2";"2";"2";"2";"2";"1";"2";"4";"1";"2";"2";"1";"2";"1";"2";"2";"4";"4";"4";"5";"1";"3";"7";"4"
3221;1019,34405969053;"1";"61";"1";"23";"2";"2";"1";"1";"3";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"2";"1";"2";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"2";"2";"2";"1";"4";"4";"4";"2";"1";"3";"4";"5"
1197;1200,96476260747;"6";"66";"1";"23";"2";"3";"1";"1";"1";"3";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"3";"2";"1";"1";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"1";"99";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"8";"-9";"-9";"3"
3138;1338,00394791971;"1";"21";"1";"23";"2";"3";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"6";"3";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"3";"4";"3";"3";"3"
872;1182,41645778623;"6";"24";"1";"23";"2";"3";"1";"1";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"2";"2";"2";"1";"1";"1";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"4";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"5";"2";"2";"1";"2";"2";"2";"2";"2";"3";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"3";"5";"1";"3";"3";"4"
3499;1023,21164152909;"6";"50";"1";"23";"2";"2";"1";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"5";"1";"1";"2";"2";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"1";"1";"3";"2";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"3";"1";"1";"2";"1";"2";"1";"2";"3";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"3";"0";"2";"3";"9";"4"
5063;1123,27714543405;"6";"25";"1";"23";"2";"3";"1";"1";"2";"1";"2";"1";"2";"1";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"5";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"2";"2";"3";"3";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"3";"2";"2";"1";"2";"2";"2";"1";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"3";"3";"4";"6";"2";"3";"3";"4"
4370;1319,50294113815;"6";"16";"1";"23";"2";"3";"1";"2";"3";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"1";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"1";"1";"2";"1";"1";"3";"3";"4";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"6";"2";"1";"2";"2";"2";"2";"2";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"4";"3";"4";"2";"7";"-9";"-9";"6"
1932;1464,78016091337;"6";"72";"1";"23";"2";"3";"1";"1";"3";"3";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"2";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"99";"2";"2";"2";"4";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"1";"5";"99";"1";"2";"2";"2";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"1";"0";"8";"-9";"-9";"3"
1434;1200,96476260747;"6";"68";"1";"23";"2";"3";"1";"3";"3";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"3";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"1";"2";"-9";"2";"2";"2";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"2";"2";"2";"1";"1";"1";"4";"1";"2";"2";"2";"2";"2";"2";"2";"1";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"1";"10";"3";"2";"2";"2";"2";"2";"2";"1";"3";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"1";"0";"12";"-9";"-9";"3"
1489;994,08895352206;"6";"43";"1";"23";"2";"3";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"2";"4";"3";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"8";"3";"2";"1";"1";"2";"1";"2";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"3";"2";"4";"7";"4";"3";"7";"4"
444;1338,00394791971;"1";"20";"1";"23";"2";"2";"1";"2";"3";"1";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"4";"4";"1";"1";"2";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"6";"2";"2";"2";"1";"1";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"4";"4";"4";"3";"7";"-9";"-9";"5"
610;1163,18135500421;"1";"53";"1";"23";"2";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"1";"2";"1";"1";"1";"2";"2";"2";"1";"2";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"1";"2";"1";"3";"3";"4";"2";"2";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"1";"1";"7";"2";"2";"2";"1";"2";"2";"2";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"4";"4";"4";"2";"3";"3";"1";"6"
4828;1274,62487413105;"1";"37";"1";"23";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"2";"2";"2";"1";"2";"2";"2";"2";"4";"1";"1";"1";"2";"2";"2";"2";"2";"4";"3";"4";"2";"6";"-9";"8";"3"
1930;1123,27714543405;"6";"25";"1";"23";"2";"2";"1";"2";"3";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"2";"4";"4";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"4";"2";"1";"1";"2";"2";"2";"1";"1";"4";"1";"1";"2";"2";"2";"2";"2";"1";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"3";"2";"5";"3";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"4";"4";"2";"2";"6";"-9";"7";"4"
4342;1292,14423693331;"1";"33";"1";"23";"2";"3";"1";"2";"3";"1";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"1";"2";"2";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"3";"2";"1";"1";"2";"2";"2";"2";"1";"4";"1";"2";"1";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"1";"7";"3";"2";"1";"1";"2";"1";"2";"2";"3";"1";"2";"2";"1";"2";"1";"2";"2";"6";"4";"5";"2";"6";"-9";"1";"4"
2738;1189,4431506343;"6";"58";"1";"23";"2";"3";"1";"1";"2";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"4";"4";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"99";"2";"1";"1";"2";"2";"2";"2";"3";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"3";"2";"8";"-9";"-9";"3"
3093;1464,78016091337;"6";"74";"1";"23";"2";"3";"1";"1";"2";"3";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"3";"3";"3";"2";"1";"1";"2";"2";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"-9";"2";"1";"7";"2";"2";"2";"1";"2";"2";"2";"2";"4";"1";"2";"1";"2";"1";"2";"2";"2";"4";"3";"5";"1";"8";"-9";"-9";"4"
969;1059,76492399971;"1";"40";"1";"23";"2";"3";"1";"1";"2";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"5";"1";"2";"2";"1";"2";"1";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"1";"1";"1";"2";"1";"4";"2";"3";"1";"2";"2";"2";"1";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"5";"2";"2";"1";"1";"2";"1";"1";"2";"3";"2";"1";"2";"2";"2";"2";"2";"2";"4";"2";"4";"2";"3";"3";"1";"1"
552;1332,40598060175;"1";"25";"1";"23";"2";"3";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"2";"2";"1";"1";"1";"2";"2";"2";"2";"2";"1";"5";"1";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"3";"2";"4";"3";"2";"2";"1";"2";"2";"2";"2";"3";"1";"2";"1";"2";"2";"2";"2";"2";"3";"3";"4";"3";"7";"-9";"-9";"4"
3660;1444,95075158457;"1";"78";"1";"23";"2";"2";"1";"1";"2";"3";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"1";"1";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"1";"1";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"2";"2";"4";"2";"2";"2";"1";"1";"2";"2";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"1";"1";"3";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"1";"1";"9";"1";"2";"1";"1";"1";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"1";"8";"-9";"-9";"4"
2247;1219,33479313985;"6";"61";"1";"23";"2";"3";"1";"1";"1";"3";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"1";"1";"2";"1";"2";"1";"2";"1";"1";"2";"2";"2";"2";"1";"1";"2";"1";"2";"2";"2";"2";"2";"2";"5";"1";"2";"2";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"2";"1";"1";"2";"2";"2";"4";"4";"4";"1";"2";"2";"1";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"3";"2";"5";"99";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"3";"5";"0";"11";"-9";"-9";"4"
4637;1023,21164152909;"6";"51";"1";"23";"2";"3";"1";"1";"3";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"2";"2";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"4";"1";"2";"1";"2";"1";"1";"4";"2";"4";"1";"2";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"2";"1";"1";"8";"2";"2";"1";"1";"2";"2";"2";"2";"3";"1";"2";"2";"2";"2";"2";"2";"2";"3";"3";"4";"2";"11";"-9";"-9";"4"
4119;1163,18135500421;"1";"50";"1";"23";"2";"3";"1";"2";"2";"1";"1";"2";"1";"2";"2";"1";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"1";"1";"2";"2";"2";"2";"1";"1";"1";"1";"2";"2";"2";"2";"2";"1";"4";"2";"1";"1";"1";"2";"1";"1";"2";"2";"-9";"-9";"-9";"-9";"-9";"1";"2";"2";"1";"2";"2";"1";"3";"1";"4";"1";"2";"1";"2";"2";"2";"2";"2";"2";"1";"2";"2";"2";"2";"2";"2";"2";"2";"1";"4";"1";"2";"2";"1";"2";"2";"2";"2";"4";"2";"1";"1";"2";"2";"1";"2";"2";"4";"4";"4";"5";"9";"-9";"-9";"4"
